incremental_cost,incremental_effect
442.77207327564327,0.03393681341008281
100.53456336737997,0.0297520417136336
229.0989363598691,0.04246154956376711
74.12453467008231,0.019712228919152468
188.6735910385045,0.0178529010548824
400.7197715401817,0.038918035532231
449.2817213488622,0.03457749790192154
206.01213558073255,0.03965295772307443
411.0600862968139,0.036588864300088085
267.55994585757617,0.04785673414175732
353.9853131834617,0.018167411777294636
179.96904099130592,0.018946047497858318
431.20167644087974,0.043127038278146214
189.74590816549505,-0.007689333451597835
378.93788416878294,0.018511764977541076
159.79137362768515,0.046311003021104774
-38.13614114268614,0.03467303560267015
403.4416476286524,0.01855114465232162
383.3829959546622,0.03752134982965934
72.84103377441338,0.004969539330009463
164.70571223680298,0.03991165748626435
205.76427309714364,0.06782666661656814
175.0651605212687,0.02942204270277487
164.5269840483861,0.022444821917755143
403.89709342807004,0.03698752240392578
88.4923909952683,0.025136121770961473
120.39920873453352,0.023875437692336385
21.60523776310788,0.02961180994485705
175.19605884234804,0.0381282017238808
439.29092813584134,0.030272938446507556
-7.673837244178401,0.02712000695716276
53.6350544927418,0.037964366620031234
505.8820647499921,0.04168232200802867
402.3603264681518,0.035058223214258076
308.1841889816223,0.031006268842042255
259.92294684378965,0.033006650447466736
312.7638570395401,0.014778695360346428
391.3936234183676,0.04268840102279124
8.570877373985013,0.02965519664488876
132.07836717170707,0.04007348539306067
441.215315732765,0.01024091292022326
257.1758968660278,0.007641439374349426
288.14794831315413,0.01295248425281809
337.36512807170925,0.02221101070521547
177.200356992288,0.021384957548466556
410.6854526581104,0.032644990249618984
-165.4057560005851,0.030505467375580908
522.2896735675149,0.0345842369377682
-109.95361572909155,0.027378762405076702
70.70677415985949,0.040865454515837715
83.62752896235932,0.040327797989005064
210.42905117949962,0.02730445814054078
288.99688647636094,0.031928316241686835
190.21522389074056,0.01409646420389346
289.2641029745778,0.03002358771239724
234.89971839334726,0.026131668387816786
137.10366532314427,0.027314709211672023
302.56146029903823,0.016001385118152002
358.8358802514608,0.034123493440587224
233.31539959639957,0.005597802025173439
120.5975197581104,0.020000343193421054
376.2693532229633,0.04484864986491765
87.13085220000528,0.01946564193594868
299.78650237127744,0.016117669868040786
136.00823481875557,0.039267696672919794
311.43378823075636,0.047301130450164
121.39837332518474,0.026878823757725472
148.97812765912374,0.009069731904122316
286.79130407348066,0.033458743142688006
251.4592468523832,0.05433983096151526
206.5253929361802,0.033788818839595815
435.9189518565317,0.030165990937550412
359.6930730832652,0.059276644732240064
308.1880469830277,0.03216065964336288
79.78686461935857,0.035602378387332656
447.5834776065867,0.040115917709928825
150.55623885497278,0.02656633006671708
184.9986483998033,0.030406821693093285
443.95296680311196,0.025808201658406513
247.09973517496456,0.023005037361780303
174.5336230575736,0.040917312832211054
211.72121028092565,0.02508630420787024
59.20216805998993,0.02917853405617272
200.50663364036558,0.020305966954600678
280.4707302381073,0.04223349345329777
145.878032260033,0.026441858665981952
248.8458183580867,0.03234584306613586
381.76619059879476,0.029495412214658765
321.6189228855857,0.014479766306818105
228.6958154294304,0.02802004393059421
454.9328486704178,0.023202699261760246
262.1925321020212,-0.004143363663849944
224.2395268261892,0.0328332631500776
159.1542270256488,0.021769465715907956
449.18435811975064,0.04001509175514565
442.4969298428358,0.03889287995564497
344.59862021448095,0.019207611353765218
208.79280124204223,0.04278476197827854
271.9716051589825,0.02736698374858324
486.39217219531827,0.04290097338857377
239.79954971343264,0.02664552580557672
66.82698408732702,0.009048582504168689
320.6458889165056,0.030965848118905938
291.37671285730715,0.001623980393047078
201.09296958943202,0.029009336298635578
108.49287004607223,0.052382073688720776
276.3051050321948,0.03489968133735365
214.57161095317184,0.03155888572836292
269.3631848329042,0.0348353913134564
92.05707716553115,0.017895804451827108
-16.130003990284024,0.032585158073511505
207.5830068719028,0.002770448205928526
251.48768277571835,0.018440862325655828
169.58711074727253,0.040303222035868225
89.01672776882418,0.02595596941585234
260.443443162939,0.03532038943963517
543.7293435062971,0.028630264414757006
325.9892476857523,0.03715608275629027
314.03255269313087,0.03964900707622542
276.9968567060853,0.04049438359611948
-60.56699124663146,0.04449166622031125
117.40436443357618,0.0418764978419569
301.23140113268346,0.02151578467524061
368.4311034856393,0.033845142308370324
43.72382980982425,0.018694340770065737
184.38663731182885,0.014359248159118283
420.28871061905807,0.0423644617855574
346.14152506749815,0.022748127055554075
-26.56327166707905,0.027262098038893172
256.22713349430364,0.02735596747697732
191.85235238795985,0.020854561730281086
241.97565931150552,0.04278971852813394
294.88952303400714,0.0023540609934123366
341.68739360906676,0.040291488258555254
93.07446987882079,0.03229591530480785
50.16177434399037,0.01509636922982083
70.9589985609241,0.03018680130847014
155.36464034391457,-0.005153352191365673
125.05229426673017,0.031157400962621706
-17.164950278836955,0.028797839562239975
386.26284594298517,0.022222053996888272
193.2144847060339,0.03292167893537337
338.77925969578234,0.018470291155396217
37.75703424560771,0.02443947137579044
259.5923377512382,0.02379558251514558
54.2276659527096,0.040716994710864554
393.03012357898416,0.030930388695841946
379.09554328983546,0.05366021543982506
187.94123479735023,0.02587755010493091
297.24971145406164,0.03706363995276034
284.44422860402835,0.04874533119194194
379.66807255444746,0.017018931848206752
52.53237342885072,0.022410612701506905
51.2182216864191,0.037883217309832073
440.1328841281379,0.025213266432644044
243.09567748116757,0.02729585799368474
207.59710794089574,0.022188038501941548
261.89003883532575,0.04203472299306879
63.39151701867158,0.018227479891094543
282.476181719739,0.0289133186113266
438.97950015598326,0.043558286833581386
170.94147822294917,0.03516938804507524
265.4392362236878,0.04052433824020451
115.12194634585833,0.04202869870091174
273.81159619953036,0.03445120997240654
304.4299606938887,0.026868410049484617
112.59377472460363,0.028870908978640645
271.5168704155257,0.037433256163596565
156.8296995386685,0.019853026767675044
340.6778688636103,0.03961674688217564
176.35102897478896,0.026566490829044765
82.580193827861,0.026671503036942004
520.3910108329349,0.024033792826645622
456.4652786307914,0.04624631591713629
179.2702757789096,0.030498992142617126
574.4624156278107,0.01664524047982108
271.10388939915975,0.009150539525571488
118.14874461305129,0.027083315877487878
270.0357003007229,0.029505289294994668
383.0209098074379,0.019334036852178396
515.811390330333,0.03369609086392991
193.12379301328545,0.02644976454665527
289.55426476256406,0.019355122485698286
214.90400134002172,0.00046467744963990185
404.6225222988662,0.024176416519537846
321.1882484651068,0.033500624147983785
276.93682240078624,0.032190840496009676
75.5917371884982,0.0440365502583137
159.33489696849784,0.04364800485555387
7.850150175845272,0.03128139770908044
445.7623554403349,0.04444381237056311
389.2883265681604,0.053880321351767235
8.493627625760183,0.020746561494671252
403.9695432008941,0.02380922814683248
259.1113558803134,0.04531836641499397
422.9599368636482,0.042686851222218984
539.7519576179291,0.04812497827973013
258.6748571229773,0.032481339006675145
264.8576515216947,0.04129288260650039
198.01621698220734,0.04935768821164804
498.6751996191258,0.022459271226772385
438.44353980950007,0.04093877606714129
486.2609395409361,0.06187987022777489
237.1452421762365,0.044331654257044106
385.28626464131514,0.03406864040079416
162.60522647062174,0.02049618264205187
281.8865232177716,0.04888707068367208
72.70476283521322,0.03458944385349438
-25.9908823442467,0.0033661113820715495
209.22731479130988,0.024951122673521092
50.67703174126345,0.040605067784446836
86.27828645213089,0.02081350295529144
171.38079164765153,0.041805448250002146
68.37538394644548,0.016673780559872002
345.6533669463678,0.0341390192742683
54.71913187814653,0.034848449319322135
57.387438949782876,0.004359047726521504
288.0290140527917,0.036407319223153316
212.2582045819393,0.007075724522178882
95.87693118905187,0.03211554106042876
315.31168787056856,0.04505015665485537
492.09731379258403,0.02704622313129106
126.23470422362732,0.032869588007690506
281.45626537702043,0.02858000085941931
282.69605069899137,0.04070952514630937
292.60272566472094,0.038590802383850445
542.1903498532895,0.04834285162602279
-91.81771584985904,0.031533106430298594
262.1133848527832,0.023807495822000216
152.03246151101325,0.021026602850765682
364.6227444536595,0.0062159067120163836
216.034858761442,0.02611288051052903
283.03545113275146,0.030397338526393897
349.13648768476844,0.03349739480565708
401.18910383487395,0.030574847516951206
289.39842902619625,0.010238933092607046
419.67589806086715,0.025152091232451608
328.73884169563814,0.03408755179858813
306.699074376785,0.03012198907228172
307.2337032453197,5.897452856559043e-06
267.2754433105977,0.020230412245274873
272.37836515067016,0.021198790053575108
158.20526797934212,0.02827505184501544
150.84202979492665,0.03799572569503138
329.3298053507406,0.04069254508558242
217.977021940361,0.017036528585905944
266.236311071598,0.03132481280726475
72.21152242156109,0.023578672849297152
30.078970028402523,0.036306468648879986
545.9960791947819,0.021519350541931673
167.88329740027325,0.011677791304562188
183.33444264199252,0.0455465431166342
287.5425779758742,0.04718388282177005
64.6491621589685,0.026948461093303813
254.67032493114075,0.032210302880775254
187.71474863740806,0.010721143582530821
270.2883558700482,0.010408973983888598
298.31865153756087,0.028018164003834244
504.4401177574538,0.018280477107214848
305.73257971782095,0.05634739720451086
444.1431538199804,0.033973844303478246
375.09693651510406,0.027158795776687512
112.07542019240785,0.03191022833734738
190.3909960294715,0.03503234549484618
169.43005635129663,0.003318768386214716
195.95352846721016,0.028295648861490663
194.35683789874554,0.0392075576630665
191.80720705382893,0.03744289264359611
414.0041527836257,0.037421509136585554
265.2977196285605,0.029170510095041888
67.98113833871159,0.02186205219403728
343.3247764097565,0.01561541546691783
291.384153682021,0.043234952057911384
483.4905477036723,0.03598253015602735
604.586645087352,0.026369581034734416
188.7511293075062,0.022822915795982973
418.28495658432695,0.027794851013319015
111.52479558792442,0.04592026754726639
38.2905195904942,0.03537285052052763
199.5189006441169,0.041047171630945845
411.8920853212903,0.020582624738854607
69.18215955154739,0.03783422404097456
127.48849695499871,0.03105664488613349
365.49928390301193,0.01867040797624961
118.67343280889526,0.041158421668998836
406.86624113892816,0.023243084784436263
264.4050411423726,0.04056211390148841
297.6753806802832,0.020501956365370045
111.6213487367732,0.035307038846222064
347.1957903237293,0.023426928854573696
94.60334372393163,0.012805447043516278
291.0026174703804,0.03585786610206419
226.9859334800699,0.04073089705368896
489.54190465730255,0.03328874095251324
207.83732272507962,0.0334157763043662
169.23205796540304,0.015117572288594835
47.67970983583811,0.03278560997810073
171.51179317784482,0.022146798403307546
224.6949906425102,0.04545954705871473
252.12512811552216,0.03234508858233856
205.65974316954714,0.010054906712974113
274.1583553229662,0.038532716079090576
318.3963695507085,0.030379075991477884
254.58465400475407,0.011314123175093827
137.39691016994396,0.012487552608871952
190.82648821248546,0.02765417654940661
297.75733947084285,0.031406325779618216
144.48486306426207,0.038294444286292105
310.2477882636399,0.02882337921666693
370.3200723482485,0.014207411236970967
116.86848656178981,0.015270245854206254
352.94204831510444,0.035824879963710435
438.6767660180341,0.038121811357636856
368.1245125888806,0.018035880503289296
331.2934274931544,0.020948087489930118
216.95213490126065,0.046400181551307415
155.6319222603437,0.034302845697748705
336.143904022975,0.02824671621121606
237.06854439058833,0.028933514312894388
232.5562023280308,0.015280128765549817
6.481907200871177,0.01060579411474474
275.89513464217595,0.03966421467132314
360.2963859670125,0.04336441304688047
453.7926885238081,0.0232566753023552
585.7498829185472,0.04600454126201206
424.1471403964273,0.02341165469816998
150.31441909267176,0.032138072299095134
109.02846131721896,0.03517621119265519
133.53266482459213,0.02208892352077528
270.4948539678272,0.03830141776909374
153.29005482423554,0.03924173417331835
365.9194664009479,0.017745125538535217
434.4272207112856,0.026012338539778128
272.94809945341996,0.015392307184738371
284.5792912259375,0.03718685561177467
120.39642748754738,0.02061637597806562
179.35613908724514,0.013198132866272742
351.2767119594397,0.03181404182862708
349.27353873618466,0.02128506918846413
221.33602026868166,0.01711761093139523
243.40859935695278,0.027885806459372844
187.77318919920165,0.037390022130211836
240.3961702295486,0.023210996796351913
118.04726619931671,0.029859871751003037
382.4348816018949,0.03296492692076655
345.029538723178,0.00047671320835388983
393.55901234705937,0.02656028652216294
323.43970038605795,0.011903200860307692
308.3056440052819,0.035019951794584385
418.944664644382,0.034422799759323504
543.107873589341,0.038965590721731155
338.70483255038744,0.01444255583539981
104.31446871961333,0.03283236969402451
126.73769374694223,0.03127300945288316
211.1577125118475,0.024123619315903407
200.7374891297584,0.02754066946365355
349.2056596047593,0.02819812654892695
438.16756097823554,0.031265915080957725
198.5755255513739,0.029960152777266387
180.84681968641362,0.02458220271999063
255.50229170744188,0.029548281230425997
-8.860108622957625,0.010445904227846966
-21.2169744895495,0.017056647403037042
306.77865068743057,0.033160937277334566
179.2769822826959,0.02793195992398397
228.98923882451064,0.04530946742661513
-101.73470180307743,0.029493161940225988
162.72242083215198,0.026910230118924065
28.899685189209748,0.025031332694262207
188.66878249104582,0.016140371473074604
628.2471230118987,0.060773736350072105
111.01683189275076,0.03822827135500467
388.07196677337856,0.011873866923784417
291.7898740374905,0.031172558294795708
158.77801185558866,0.028219423320859176
81.24124721504629,0.031172794968526898
215.7469466243453,0.04247713707554805
351.0965527973588,0.03509223417071213
335.4603490212455,0.022451332002165987
49.02901953195712,0.039523571760867834
184.2009160508632,0.04380738264842024
206.30196817632674,0.04462005539708661
375.3146023635052,0.029213404068166058
204.9410885175116,0.016941515086114575
350.8408411622296,0.016081457900856987
163.8910910203066,0.02281433215692585
220.284845118046,0.03512957946586661
279.28167639387385,0.030020407546235292
238.3650735637998,0.034211835653449846
71.78470277861283,0.014220140663755619
244.84885147205233,0.01528072830486352
57.217498633427255,0.005486927767724428
234.2445371044809,0.024309516415791217
336.54996092921874,0.03884786378196519
184.00657812202041,0.017341110079429425
193.46070976968306,0.032009921742166964
360.2912416802999,0.013744009048820026
148.36606525096892,0.03617737799673498
186.2138762612645,0.022360378376703793
90.71725713579053,0.06750182224749769
235.98548417768768,0.03532679239446686
371.1738896187946,0.021389821290891387
16.168827917336102,0.05284517666098802
293.2525835805634,0.02209319427354779
386.8358031569439,0.023796067216954014
252.42874109773655,0.014556482721118535
358.3476252728949,0.04163228247349898
283.8333950639186,0.020329824894371636
423.9562303299266,0.04385622936494988
406.8626124281821,0.029353472777332877
122.75834083017364,0.03371875599066338
221.28324555406144,0.032177664088435885
393.45139304283316,0.02236671777196611
326.31920596172534,-0.0038355158476244336
319.5814453695442,0.028728810944979196
273.22897721246125,0.02785821039336966
233.24048621490692,0.03198209078677345
34.15047908662291,0.028085826247799234
142.55829025535257,0.0206621587381149
215.6143570797635,0.03206807712704771
292.37328589253383,0.00948527567408753
447.7199611856521,0.036977834557560665
267.28441397342795,0.026469393386735835
354.4127653498088,0.031581621451239016
179.76302239570703,0.050280300161017574
260.8408003171936,0.0273386458716049
220.4237761581032,0.042702436491052695
-63.993443953700535,0.03193997939894011
458.03092963850764,0.03237097664795396
415.3521364159026,0.02016089477379626
3.970222651861974,0.02218419244820808
355.9301283634374,0.047083210369193565
244.7372142260019,0.01606815203829441
246.81613377207597,0.0130199226728751
374.7977809932553,0.033426857518965215
610.4658868928606,0.0427336677916542
218.64295591004134,0.039214530228456064
308.4097303864489,0.03543934198504525
391.4728871917615,0.02060372583869578
238.84145143300606,0.029912168553584154
254.3641801342755,0.045803234296593304
291.17894063579996,0.03560972721197921
204.72000989498684,0.031056456759387677
195.0892348235091,0.008539674885105774
330.17756917165605,0.04387115408307152
293.6835082732978,0.03860704303285184
186.67643280160178,-0.007104419001838488
435.85103412945267,0.024279220651616286
347.874801915636,0.025711806640362163
313.10671934019973,0.020922876256316718
345.9702920400932,0.007837461143259169
-18.27013885136364,0.042765340866158796
130.74054593184965,0.027197683256637482
380.79083004387206,0.0602852149029543
385.34168317192353,0.048406297638086744
210.34382008047209,0.018370118054967806
367.98777115298867,0.026210576446652145
341.2418171557886,0.014069675182408495
194.4961507581803,0.01806061523985129
147.16336997591756,0.02622445433974803
234.0556394959081,0.03082984188275773
308.3012772383724,0.029249898365617637
229.8386710293148,0.056800326028356066
434.1326047826554,0.023671604850683543
308.5959607443376,0.015431327089044888
441.5347575889606,0.01360097146321532
264.59205954709137,0.02325780140601342
233.52430350641433,0.012225066023942573
382.328295311046,0.04186535177144686
152.6572988737512,0.009572234475051615
142.52283785521035,0.021398171956169856
413.67937457475716,0.03998755207809043
133.17246440936083,-0.0018433501887229822
138.71186407117676,0.02178518561237676
334.0367856148252,0.025711591222865923
111.82840016632849,0.04210375814697434
216.15546991647318,0.03763445063715713
-33.34479582757217,0.024848412789252834
407.0801111932915,0.0369259853552986
166.982387350012,0.02576935179994727
291.96585510844665,0.0546953890689977
300.89397128399975,0.01882268407153962
639.8515086769316,0.043487157512573524
86.37391359015064,0.012833214699538756
182.5908978104704,0.023950481673903033
254.34161315637536,0.021954624624707132
264.67774919583786,0.03934423756815761
333.94536169760397,0.021981184435077784
403.4385381586451,0.044256149515430686
378.81019722568044,0.03799171676919775
436.0551223105916,0.006126832185855302
340.5334871068586,0.03291733223798352
110.60721269940524,0.036612279067296874
217.0484885786695,-0.0009346921351603976
194.6784837266183,0.010788898336807125
359.2605048242561,0.0515624201177968
121.67417663893974,0.014611225137740748
309.6596101006751,0.03913646920418642
281.53152850042363,0.02692962773496714
417.48320108051576,0.03760594179758839
167.01866218234042,0.018610465930845435
543.5075837507197,0.054290143005124865
358.00756534980997,0.03548048795845086
379.17097978070757,0.02202385995166439
126.02865029793948,0.02385136064365317
151.69591239309307,0.037351152831977666
330.9079284636064,0.033745757807376306
150.93547242211002,0.04266953585353248
296.03463385243936,0.029979911974542944
389.5620812320727,0.04034063239993362
244.08106611586396,0.01347332422739882
306.7175855288108,0.028711232565596597
339.8773131264958,0.022002655326025064
485.5192446066227,0.03356577041123837
316.4280485135752,0.04108683070015716
271.5089056452581,0.039597254528165315
423.3579640433332,0.03611672807636363
155.26829220274948,0.03700246648584472
294.8418129288398,0.01957780988698415
23.300112926389176,0.02430132525229512
421.8825567787625,0.029269348116451648
209.19026993230236,0.02064961872476149
197.28129411799773,0.03955099586218208
260.24432555404996,0.04174395038497071
270.08387926197395,0.024400630637294543
32.72242635415097,0.034361807194580596
238.02150292698283,0.008327326177956014
445.5959865956804,0.012545613822997483
259.1915106104889,0.029485084182282746
195.65485730214476,0.04123743968011285
466.09367490755994,0.01659096724928192
381.1080535674238,0.03678825628423934
213.13405888780505,0.01695589594475516
351.4497444874685,0.03549480868674316
244.03158928097233,0.041622750386123696
366.89175592596416,0.029568965928166702
391.8625470448772,0.04510140916639343
110.69686769835687,0.03365728820180159
117.62136831290115,0.044300681262657335
50.16378266597411,0.04725727470091108
352.1027768933333,0.021729451374450363
72.43755988686883,0.022592400408106318
497.36786287493544,0.02772366898010886
108.59329377628919,0.022617196303588973
144.1675129555043,0.03219637840030779
438.11141707547335,0.0377188153634089
248.97845660322258,0.023466159021744003
450.0444029445208,0.05147805304628621
377.68251324798484,0.007489331729776318
133.9018130469726,0.023192380315370235
84.81366653782266,0.026603926966007416
252.47767134853825,0.03694254435377736
234.09787003875036,0.03109413755239037
99.16026019209625,0.017329326740141135
172.6529063421449,0.032383078674705926
474.4857099488225,0.045998883507758714
142.754686430171,0.04682067543864701
311.02401114147733,0.01776281122111146
-179.09426935978047,0.012427226968524822
360.9157592147303,0.037991999139321886
310.5633352509797,0.035659539158299405
435.4146324992445,0.012252021834107663
326.61934653981524,0.03896945904524947
254.61633593852295,0.04422678851909956
286.74573814388805,0.032703192605131985
376.97162300480875,0.014317697956844466
419.7015180031864,0.022761827166349995
-24.642189656941753,0.011225389416781379
373.313041377126,0.04781916503085963
343.13972285200657,0.03817044974831005
568.6733582975144,0.02257767539297203
178.5391713996546,0.008936701607700118
225.1328732312466,0.03007179354820728
328.92659693007334,0.027734655126556644
151.74772394635346,0.028083723944771002
112.8452243222979,0.03744990888536397
35.30079540116549,0.022173990201054445
226.88341957950453,0.01714997768432274
164.01290026889026,0.02040899127072649
164.43318271556558,0.025541681023448955
274.5958817278361,0.0329771077203538
354.4991221453282,0.023351967739981952
337.9249098409037,0.02463834222392606
164.1033241280726,0.02418980838489905
331.61354767200464,0.040651880738264076
155.014924014943,0.02676859922820683
